Quebra;Codigo;Descri��o;Quantidade;Faturamento
08/09/2026;5290;BOLO DE CENOURA C/CHOCOLATE KG;1,348;81,56
08/09/2026;5293;SCHWEPPES CITRUS LATA 350ML;1;8,53
08/09/2026;5341;BANOFFE DE POTE;3;46,19
08/09/2026;5353;LUA DE MEL LIMAO;5;30,55
08/09/2026;5363;MARLBORO VISTA DOUBLE BUSRT;1;14,75
08/09/2026;5441;BEB LACTEA YOPRO BAUNILHA 15G PRO 250ML;1;12,9
08/09/2026;5443;BEB LACTEA YOPRO CHOCOLAT 15G PRO 250ML;3;38,7
08/09/2026;5448;NHOQUE DE BATATA BAROA;5;31,86
08/09/2026;5463;MOLHO DE QUEIJOS;1;4,29
08/09/2026;5506;BROWNIE NUTELLA 90G;2;21,2
08/09/2026;5806;TALHER DESCARTÁVEL DELIVERY;1;1,9
08/09/2026;5830;BAGUETE CAPRESE;2;25,8
08/09/2026;5839;CROISSANT NA CHAPA COM MANTEIGA;1;13,09
08/09/2026;5844;CROISSANT COM MORANGO OU BANANA COM NUTELLA;3;59,18
08/09/2026;5846;TORRADA PETROPOLIS OVOS E REQUEIJAO;2;48,18
08/09/2026;5850;X TUDO;1;31,49
08/09/2026;5851;CHEESEBURGUER;2;52,15
08/09/2026;5857;TAPIOCA OVOS MEXIDOS COM REQUEIJAO;1;25,19
08/09/2026;5900;BISCOITO AM. BAMBOLE KG;0,272;25,26
08/09/2026;5911;PAO DE QUEIJO RECHEADO KG;5,738;537,28
08/09/2026;5927;PRESUNTO SADIA KG;3,246;194,46
08/09/2026;5930;PEITO DE PERU SADIA KG;0,966;87,67
08/09/2026;6002;COF MINI SANDUICHE;35;157,15
08/09/2026;6004;COF MINI CROISSANT SALGADO;45;134,55
08/09/2026;6037;FUNCIONÁRIOS COCA-COLA 2L;1;14,9
08/09/2026;6054;COF MINI QUICHE;30;89,7
08/09/2026;6062;COF PAO FRANCES;201;261,3
08/09/2026;6068;PIRULITO DONUTS;2;5,99
08/09/2026;6076;ADD CAMARAO MASSAS;1;16,39
08/09/2026;6170;TORTA KINDER FATIA;4;97,99
08/09/2026;6172;RED BULL ZERO;3;42,35
08/09/2026;6173;TORTA OREO FATIA;4;96,75
08/09/2026;6259;MANTEIGA KREMINAS C/SAL PT 200G;1;13,9
08/09/2026;6273;BENTO CAKE 10CM;1;34,9
08/09/2026;6320;TORTA BRIGADEIRO C/GRANULADO GOURMET 15CM;1;123,49
08/09/2026;6327;TORTA DE DOCE DE LEITE C/BRIGADEIRO  20CM;1;159,9
08/09/2026;6334;CLASSIC CHOC AO LEITE 150G;1;21,6
08/09/2026;6352;AGUA MINERAL C/GAS 2L;1;7,9
08/09/2026;6358;NESTLE CHOCO TRIO;1;11,9
08/09/2026;6392;MOCA BRIGADEIRO PICOLE 73G;1;11,9
08/09/2026;6461;BEB NESCAFE PRO ENERGY 15G PROT 270ML CAPPUC;1;20,06
08/09/2026;6467;MENTOS WILD SPEARMINT;1;4,5
08/09/2026;6491;PARMESAO FATIADO VIGOR 200G;1;32,9
08/09/2026;6498;LATTE BRIGADEIRO;1;18,59
08/09/2026;6500;LATTE NUTELLA;2;40,85
08/09/2026;6508;SANDUICHE DE ATUM DEFUMADO;2;54,78
08/09/2026;6512;NESCAU PROTEIN 250ML;4;56,19
08/09/2026;6516;ROSCA SALGADA;3;38,7
08/09/2026;6545;CASADINHO DE COOKIE;2;39,98
08/09/2026;6564;KIDS FRANGO;1;28,6
08/09/2026;6566;ALMOCO KG;63,675;6048,13
08/09/2026;6598;PIRULITO POP ZOI;3;8,7
08/09/2026;6621;PAO DOCE COLEGIAL - 6 UNIDADES;3;51,36
08/09/2026;6642;BARRINHA NUTRY NUTS 25G;1;12,19
08/09/2026;6658;PAO CRISPY DE CEBOLA;2;17,8
08/09/2026;6662;PROMO-CONFEITARIA;76,94;76,94
08/09/2026;6666;BOLO DE BANANA INTEGRAL KG;0,29;19,54
08/09/2026;6673;BISCOITO AMANTEIGADO DELICIA DOCE DE LEITE;0,29;20,93
08/09/2026;6684;CHOCOLATE CHOCOSTICK AVELA 26G;1;5,1
08/09/2026;6704;PIRULITO DIPLOKO TORRE COGUMELO 15G;1;2,9
08/09/2026;6707;BOLO FITA CENOURA COM CHOCOLATE;8;119,5
08/09/2026;6708;ROCAMBOLE DOCE DE LEITE;1;19,47
08/09/2026;6724;FUMO HBT ACREMA BLEND ORIGINAL;1;21,9
08/09/2026;6740;MANTEIGA C/SAL TIROLEZ 200G;1;17,9
08/09/2026;6744;KITKAT  TUTTI FRUTTI 415G;2;15,8
08/09/2026;7,89284E+12;H2O LIMAO 500ML;8;72,89
08/09/2026;7,89893E+12;AGUA S GAS 15 TERESOPOLIS;5;34,5
09/09/2026;2;COCA-COLA 2L;3;57,52
09/09/2026;3;COCA-COLA 2L ZERO;12;235,76
09/09/2026;4;H2O LIMONETO 500ML;4;36,45
09/09/2026;6;COCA-COLA LATA 350 ML;16;147,9
09/09/2026;7;COCA-COLA LATA ZERO 350ML;36;343,36
09/09/2026;18;FANTA LARANJA LATA;2;17,38
09/09/2026;19;MATTE LEAO PET 300ML;4;28,29
09/09/2026;24;FANTA UVA LATA;1;7,9
09/09/2026;37;PUDIM PQ;3;41,28
09/09/2026;41;GUARANA ANTARTICA 600ML;2;23,8
09/09/2026;42;GUARANA ANTARTICA LATA;7;59,58
09/09/2026;43;GUARANA ANTARTICA LATA ZERO;1;8,69
09/09/2026;50;AGUA C/G 15L;2;16,52
09/09/2026;51;AGUA C/G 500ML;24;153,81
09/09/2026;54;MATTE LEAO 1 5 L;3;38,7
09/09/2026;58;MATTE LEAO 1 5 L LIMAO;1;12,9
09/09/2026;60;GUARAVITA;45;133,87
09/09/2026;62;GUARAVITON;3;20,91
09/09/2026;96;BOLO PISCINA DE LIMAO;4;145,81
09/09/2026;100;QUEIJO MINAS KG;0,484;28,99
09/09/2026;106;MARGARINA QUALY 500 GR;2;27,8
09/09/2026;107;REQUEIJAO ELEGE 200 GR;3;42,69
09/09/2026;114;PRESTIGIO;1;6,42
09/09/2026;119;TODDYNHO;9;45,17
09/09/2026;167;LEITE INTEGRAL 1L;5;49,5
09/09/2026;173;OVOS 1 DUZIA;3;47,7
09/09/2026;175;QUINDIM PQ;2;17,8
09/09/2026;178;CHA CAMOMILA CAIXA;1;10,34
09/09/2026;200;QUEIJO PRATO KG;3,924;333,15
09/09/2026;236;ACUCAR REFINADO KG;4;27,6
09/09/2026;240;FARINHA DE ROSCA;0,25;6,5
09/09/2026;249;GATORADE MORANGO MARACUJA;2;19,8
09/09/2026;254;NUTELLA 140G;1;18,9
09/09/2026;282;NISSIN LAMEN CARNE;2;9,98
09/09/2026;300;QUEIJO MUSSARELA KG;3,516;299,54
09/09/2026;333;HALLS SABORES 28GR;12;36,57
09/09/2026;342;TIC TAC MORANGO;1;4,28
09/09/2026;346;GALAK NESTLE 90GR;3;42,84
09/09/2026;347;MENTOS 37G;5;23,6
09/09/2026;350;M&M'S CHOCOLATE 30GR;2;14,93
09/09/2026;351;POLENGUINHO 17G;14;27,86
09/09/2026;359;DIVERSOS;10;65,99
09/09/2026;400;PRESUNTO SEARA KG;0,51;28
09/09/2026;408;CAFE ESPRESSO PEQUENO;19;162,73
09/09/2026;409;CAFE ESPRESSO GRANDE;11;119,38
09/09/2026;411;MISTO AMERICANO;4;78,15
09/09/2026;414;CAPUCCINO ITALIANO;6;97,31
09/09/2026;416;CAFE COADO P;13;97,92
09/09/2026;418;NESCAU QUENTE OU GELADO COPO;3;39
09/09/2026;424;COCA-COLA 600 ML;8;99,5
09/09/2026;425;COCA-COLA ZERO 600 ML;16;198,85
09/09/2026;435;GATORADE TANGERINA;2;19,8
09/09/2026;437;AGUA S/G 500ML;23;145,01
09/09/2026;442;PAO DE HAMBURGUER;3;38,7
09/09/2026;449;SONHO CREME;10;90,64
09/09/2026;460;SUCO DE LARANJA 300ML;17;237,61
09/09/2026;462;PAO NA CHAPA;36;230,39
09/09/2026;464;MISTO QUENTE;12;165,85
09/09/2026;465;QUEIJO QUENTE;2;27,09
09/09/2026;468;PAO COM OVO;31;389,39
09/09/2026;469;SANDUICHE DE MORTADELA DEF;2;22,1
09/09/2026;478;PAO DOCE DE BANANA;9;90,09
09/09/2026;479;LUA DE MEL DOCE DE LEITE;6;37
09/09/2026;482;BOLO FUBA COM GOIABADA;1;26,9
09/09/2026;488;EMPADAO FRANGO;10;169,8
09/09/2026;495;CAFE COADO G;27;260,61
09/09/2026;499;SONHO NUTELLA;13;157,65
09/09/2026;500;MORTADELA OURO  KG;4,23;211,1
09/09/2026;507;ADD OVO SANDUICHE;1;3,9
09/09/2026;508;ADD QUEIJO PRATO OU MUSSARELA;5;25,14
09/09/2026;518;CAFE ESPRESSO COM LEITE G;2;26,18
09/09/2026;534;SALGADOS KG;14,814;893,98
09/09/2026;547;LUCKY STRIKE FRESH ICE;4;60
09/09/2026;548;DUNHILL CARLTON;16;270,06
09/09/2026;550;CAFE COM LEITE G;21;271,87
09/09/2026;557;RABANADA;3;27,33
09/09/2026;558;BOLO CHURROS;3;104,72
09/09/2026;599;PROMO-SALGADOS;283,495;546,1
09/09/2026;620;FILTRO 102 MELITTA;1;9,25
09/09/2026;624;COCADA UN;3;27,59
09/09/2026;625;QUICHE DE CAMARAO;5;95,41
09/09/2026;627;TORTA FATIA;6;121,07
09/09/2026;631;BRIOCHE SIMPLES;0,64;36,41
09/09/2026;632;ROCAMBOLE SABORES;4;75,6
09/09/2026;634;BOLO BANANA KG;1,09;66,37
09/09/2026;635;CAVACA KG;1,778;89,73
09/09/2026;637;TARTELETE LIMAO;3;30,54
09/09/2026;664;BOLO LARANJA GR;8;159,2
09/09/2026;671;TORRADA PETROPOLIS COM OVOS E BACON;4;105,03
09/09/2026;678;ESFIHA SABORES;34;270,97
09/09/2026;693;AMANDITA;1;23,9
09/09/2026;700;PEITO DE PERU SEARA KG;0,664;59,69
09/09/2026;739;MINAS PADRAO REGINA KG;0,202;22,2
09/09/2026;771;SALADA DE FRUTAS 150ML;2;19,8
09/09/2026;773;PASTEL DE BELEM;2;21,4
09/09/2026;783;VELA INTERROGACAO;1;9,9
09/09/2026;785;VELA FAISCA;1;9,73
09/09/2026;800;PAO FRANCES;82,187;2054,11
09/09/2026;801;BOLO CHOCOLATE REDONDO;2;59,8
09/09/2026;807;SONHO DOCE DE LEITE;14;125,06
09/09/2026;811;BOLO PISCINA NUTELLA;2;81,42
09/09/2026;812;BRIGADEIRO;1;5,39
09/09/2026;827;ADD BACON 3 FATIAS;1;8,9
09/09/2026;838;OVOS MEXIDOS 2 UNID;12;101,35
09/09/2026;842;ICE TEA PESSEGO 300 ML;3;22,56
09/09/2026;852;TAPIOCA MINAS COM PEITO DE PERU;2;52,38
09/09/2026;858;ISQUEIRO PEQUENO;2;13
09/09/2026;893;BALA HORTELA GAROTO;4;9,96
09/09/2026;906;SALAME KG;0,256;40,93
09/09/2026;913;SKOL BEATS GT 269ML;2;14,61
09/09/2026;925;BOLO DE POTE;3;44,7
09/09/2026;929;FRUITTELLA 40G;4;21,07
09/09/2026;943;BOLO DE AIPIM 500G;6;149,4
09/09/2026;948;BATON GAROTO;5;14,5
09/09/2026;953;MARLBORO RED BOX;5;83,75
09/09/2026;968;SANDUICHE NATURAL FITA;8;191,2
09/09/2026;972;AGUA TONICA LATA 350ML SEM ACUCAR;3;22,08
09/09/2026;974;LINGUICA MISTA FININHA SADIA 240G;1;11,9
09/09/2026;980;MOUSSE SABORES;9;99,71
09/09/2026;986;COMBO 4 ESFIHAS SABORES;20;605
09/09/2026;988;BOLO PAMONHA GR;6;181,41
09/09/2026;996;ROTHMANS AZUL BOX;18;225
09/09/2026;1029;AGUA DE COCO PURI 1L;1;22,9
09/09/2026;1032;TALENTO DIET 25G;1;8,9
09/09/2026;1033;PACOQUITA SANTA HELENA;2;4
09/09/2026;1054;EMPADINHA DE FRANGO;13;168,99
09/09/2026;1058;CACHORRO QUENTE DE FORNO;9;89,33
09/09/2026;1060;BISCOITO OREO 90G;1;6,46
09/09/2026;1123;MACARON SABORES;5;30,44
09/09/2026;1204;CALABRESA PIZZA;6;177,34
09/09/2026;1209;PORTUGUESA PIZZA;5;157,96
09/09/2026;1216;PEPPERONI PIZZA;2;65,88
09/09/2026;1217;MARGUERITA PIZZA;2;58,8
09/09/2026;1218;QUATRO QUEIJOS PIZZA;11;338,4
09/09/2026;1221;CARBONARA PIZZA;1;35,51
09/09/2026;1222;CHOCOLATE AO LEITE PIZZA;2;50,6
09/09/2026;1227;MUSSARELA  PIZZA;3;80,89
09/09/2026;1239;CAFE DA MANHA PEQUENO;2;87,18
09/09/2026;1242;CAFE DA MANHA MEDIO;2;107,58
09/09/2026;1243;CAFE DA MANHA GRANDE;1;69,18
09/09/2026;1245;IOGURTE EMPORIO;7;177,99
09/09/2026;1248;CAFE HARIO V60;1;18,59
09/09/2026;1263;SUCO LIMONADA SUICA;1;13,91
09/09/2026;1265;SUCO MARACOMANGA;4;68,37
09/09/2026;1267;CHA GELADO MATE DA CASA;3;29,37
09/09/2026;1269;TORRADA PETROPOLIS COM PARMESAO;2;34,8
09/09/2026;1284;CROQUE MADAME;1;38,39
09/09/2026;1308;BROWNIE FATIA NUTELLA;4;69,29
09/09/2026;1309;CAPUCCINO ESPECIAL;9;164,97
09/09/2026;1330;SHOT DE LIMÃO;2;5,4
09/09/2026;1336;OMELETE TRADICIONAL;1;14,9
09/09/2026;1345;ADD MORANGO;1;5,39
09/09/2026;1420;SNICKERS  DARK 45G;3;21,35
09/09/2026;1572;FRUITTELLA MAST 40G;1;5,13
09/09/2026;1585;MARLBORO VISTA DOUBLE FUSION;5;73,75
09/09/2026;1588;FRANGO PARMEGIANA;13;636,06
09/09/2026;1644;TRIDENT MAX 165 G;1;5,4
09/09/2026;1709;COOKIE DE NUTELLA  FATIA;5;119,5
09/09/2026;1738;TWIX 40G;4;29,37
09/09/2026;1809;PIZZA DA CASA UNIDADE;7;211,09
09/09/2026;1818;AGUA DE COCO PURI 300 ML;2;20,79
09/09/2026;1832;JUJUBA KG;0,176;9,43
09/09/2026;1841;BOLO FATIA;12;159,08
09/09/2026;1874;COOKIE REDONDO;10;140,96
09/09/2026;1901;ICE TEA LIMAO PET 300ML;3;22,08
09/09/2026;1905;PAO PETROPOLIS;3;50,7
09/09/2026;1918;NESCAU 200G;1;11,9
09/09/2026;2000;PALHA ITALIANA KG;0,606;55,24
09/09/2026;2080;HAMBURGUER DE FORNO;24;292,74
09/09/2026;2099;NESCAU GARRAFA 270 ML;2;25,8
09/09/2026;2127;CASILLERO DEL DIABLO SAUVIGNON;1;73,1
09/09/2026;2143;BOLO DE COCO;1;26,9
09/09/2026;2165;CATUPIRY CREAM CHEESE;1;12,9
09/09/2026;2167;CUSCUZ PEDACO;4;51,6
09/09/2026;2191;JOELHO SABORES;97;969,84
09/09/2026;2217;PAVE DE GALAK;1;16,39
09/09/2026;2243;MONSTER 473ML;5;69,5
09/09/2026;2274;CHOKITO;2;12,21
09/09/2026;2297;CHARGE;4;23,08
09/09/2026;2303;PAO COM LINGUICA;2;52,58
09/09/2026;2337;CIGARRO VAREJO;5;7,5
09/09/2026;2345;BOLO DE LIMAO KG;1,01;50,4
09/09/2026;2383;LEITE SEMIDESNATADO 1L;1;10,6
09/09/2026;2399;TAPIOCA COM NUTELLA;2;43,78
09/09/2026;2426;SALADA DE POTE CAESAR;1;21,9
09/09/2026;2453;NESQUIK 200ML;1;4,9
09/09/2026;2478;VELA ANIVERSARIO;1;6,45
09/09/2026;2481;CAFE PILAO 250G;1;26,9
09/09/2026;2516;BAGUETE EMPORIO;0,874;49,73
09/09/2026;2544;FRANGO GRELHADO;11;377,27
09/09/2026;2545;CONTRA FILE;3;132,39
09/09/2026;2548;PAO DE QUEIJO KG;6,964;631,41
09/09/2026;2569;FRANGO EMPANADO;13;499,23
09/09/2026;2579;CAFE COM LEITE P;7;41,38
09/09/2026;2624;TILAPIA CROCANTE;4;192,5
09/09/2026;2662;MISTO COM OVO;15;233,93
09/09/2026;2672;VINHO CASILLERO DEL DIABLO MERLOT;1;74,2
09/09/2026;2680;ADD FEIJAO;1;7,59
09/09/2026;2720;PAO NA CHAPA C REQUEIJAO TOSTADO;3;55,6
09/09/2026;2721;MINAS QUENTE;3;42,2
09/09/2026;2722;OMELETE FRANGO CATUPIRY;3;87,45
09/09/2026;2723;OMELETE QUEIJO E PRESUNTO;4;87,56
09/09/2026;2725;TAPIOCA FRANGO COM CATUPIRY;3;77,2
09/09/2026;2738;SUCO DE MARACUJA;4;65,27
09/09/2026;2739;SUCO DE MORANGO;1;16,39
09/09/2026;2740;SUCO VERDE;2;32,45
09/09/2026;2744;VITAMINA DE MORANGO COM LEITE;3;52,47
09/09/2026;2752;CHOCOLATE QUENTE;7;142,83
09/09/2026;2756;ADD QUEIJO MINAS;1;6,49
09/09/2026;2770;MATTE LEAO ZERO 300ML;5;34,5
09/09/2026;2772;MISTO MINEIRO;1;14,9
09/09/2026;2788;PAO FRANCES DIARIA;95;104,5
09/09/2026;2825;TRIDENT 8G;18;72,84
09/09/2026;2834;REQUEIJAO CATUPIRY;2;27,8
09/09/2026;2869;PROMOCIONAL;1;24,9
09/09/2026;2934;MIL FOLHAS SABORES UND;4;56,99
09/09/2026;2943;PAO DOCE COLEGIAL KG;1,202;84,85
09/09/2026;2953;GRISSINI PARMESAO KG;0,636;82,62
09/09/2026;2954;PIZZA SECA;3;32,27
09/09/2026;2956;PAO ITALIANO;3;41,7
09/09/2026;3046;COCA COLA  KS;11;82,25
09/09/2026;3047;COCA COLA KS ZERO;25;189,05
09/09/2026;3058;YOPRO CHOC 25G 250ML;1;13,84
09/09/2026;3083;COXINHA DE BRIGADEIRO E MORANGO;10;141,59
09/09/2026;3084;DANONE NATURAL INTEGRAL 160G;1;6,9
09/09/2026;3119;SPRITE LATA;2;17,27
09/09/2026;3131;LUA DE MEL NUTELLA;8;56,48
09/09/2026;3151;DJARUM BLACK KRETEK MENTHOL;1;22,75
09/09/2026;3179;YOPRO MORANGO 15G;2;25,8
09/09/2026;3218;TARTELETE DE MORANGO;1;11,9
09/09/2026;3271;DUNH ON (KENT) BLUE BOX;2;29
09/09/2026;3272;QUEIJO BOLA KG;0,374;37,96
09/09/2026;3400;DEL VALLE LARANJA  1L;3;38,7
09/09/2026;3402;DEL VALLE UVA  SEM ACUCAR 1L;4;53,25
09/09/2026;3423;PICOLE LACTA SONHO DE VALSA;1;24,27
09/09/2026;3591;TRIDENT GARRAFA;6;118,66
09/09/2026;3877;LUCKY STRIKE 2CAPS;11;170,5
09/09/2026;3947;SPAGUETTI CARBONARA;1;43,61
09/09/2026;3950;TRADICIONAL;14;523,31
09/09/2026;3951;NHONHO;11;439,88
09/09/2026;3952;KIDS;3;78,87
09/09/2026;3958;NHOQUE;5;21,39
09/09/2026;3968;ROSCA DE MILHO;0,684;40,98
09/09/2026;3972;BATON CHOCOLATE BRANCO 16G;1;3,07
09/09/2026;3975;BISCOITO AM. SASHA;0,13;11,69
09/09/2026;3978;BISCOITO AM. ROSCA DA PENHA;0,042;3,78
09/09/2026;4002;BISCOITO AM BEIJINHO DE FREIRA;0,658;60,2
09/09/2026;4122;QUICHE SABORES;15;258,57
09/09/2026;4127;PAO DE PROVOLONE;0,834;33,59
09/09/2026;4238;CROISSANT SALGADO;11;111,77
09/09/2026;4278;QUEIJO PRATO PRESIDENT 300G;4,972;98,94
09/09/2026;4310;SALADA DE FRUTAS NA TACA;1;13,75
09/09/2026;4314;BRIOCHE PARMESAO;1,116;68,37
09/09/2026;4315;BRIOCHE MILHO;1,34;70,89
09/09/2026;4329;PAO ARTESANAL INTEGRAL;0,092;4,59
09/09/2026;4489;MENTOS TUTTI FRUTTI 37G;1;4,9
09/09/2026;4511;CROISSANT MORANGO C/NUTELLA;9;178,42
09/09/2026;4539;BRIOCHE COCO;0,9;48,46
09/09/2026;4545;TORTA DE BRIGADEIRO CROCANTE INTEIRA;1;189,9
09/09/2026;4579;MINI SONHO KG;3,286;233,91
09/09/2026;4598;PIPOCA DOCE;5;50,17
09/09/2026;4624;PALITO DE CHOCOLATE KG;0,318;31,76
09/09/2026;4655;TAXA DE ENTREGA;34;169,2
09/09/2026;4657;SANDUICHE NATURAL FRANGO;9;108,07
09/09/2026;4687;BOLO DE CENOURA C/ CHOCOLATE;4;121,7
09/09/2026;4704;SUCO DE LARANJA 500ML;2;40,81
09/09/2026;4725;PAO DOCE EXTRA GRANDE;7;93,6
09/09/2026;4733;LUCKY STRIKE R.A. PATTERSON;1;11
09/09/2026;4734;CROISSANT NEUTRO;12;107,86
09/09/2026;4772;BOLO FITA DOCE DE LEITE;15;226,39
09/09/2026;4774;VINHO CAMPO LARGO ROSE SUAVE UN 750ML;1;21,9
09/09/2026;4787;GATORADE LARANJA PET 500ML;1;9,9
09/09/2026;4971;RABANADA KG;0,87;52,68
09/09/2026;4990;ADD FRANGO SALADA;1;11,9
09/09/2026;5011;FRANGO C/ REQUEIJAO PIZZA;3;88,89
09/09/2026;5019;CAMARAO C REQUEIJAO  PIZZA;3;97,68
09/09/2026;5145;BROWNIE FATIA DOCE DE LEITE;2;29,8
09/09/2026;5166;CORONA CERO SUNBREW N LONG NECK 330 ML;1;10,57
09/09/2026;5179;BARQUINHA RECHEADA;3;29,7
09/09/2026;5233;ESFIHA FECHADA SABORES;23;279,61
09/09/2026;5252;RUFFLES CEBOLA E SALSA 115G;1;19,9
09/09/2026;5290;BOLO DE CENOURA C/CHOCOLATE KG;0,686;41,93
09/09/2026;5293;SCHWEPPES CITRUS LATA 350ML;1;8,61
09/09/2026;5342;DOCES JUNINOS;1;4,25
09/09/2026;5353;LUA DE MEL LIMAO;6;36,42
09/09/2026;5414;CAMAROES C/ LINGUINE ALFREDO;1;51,59
09/09/2026;5441;BEB LACTEA YOPRO BAUNILHA 15G PRO 250ML;2;25,8
09/09/2026;5463;MOLHO DE QUEIJOS;1;3,9
09/09/2026;5467;SUCO LIMOROSA;1;19,69
09/09/2026;5468;SUCO LARAMORA;7;134,01
09/09/2026;5586;SALADA DO MAR;1;40,56
09/09/2026;5722;YOPRO DOCE DE LEITE 15G 250ML;1;12,9
09/09/2026;5763;VINHO RESERVADO SWEET ROSE SUAVE 750ML;1;34,9
09/09/2026;5806;TALHER DESCARTÁVEL DELIVERY;5;9,54
09/09/2026;5807;QUEIJO PARMESAO ADICIONAL DELIVERY;4;10,05
09/09/2026;5839;CROISSANT NA CHAPA COM MANTEIGA;2;25,85
09/09/2026;5840;CROISSANT MISTO DE QUEIJO E PRESUNTO;3;62,37
09/09/2026;5844;CROISSANT COM MORANGO OU BANANA COM NUTELLA;2;39,17
09/09/2026;5845;TORRADA PETROPOLIS SIMPLES;1;13,98
09/09/2026;5846;TORRADA PETROPOLIS OVOS E REQUEIJAO;1;24,09
09/09/2026;5849;SANDUICHE DE FRANGO CROCANTE;5;158,16
09/09/2026;5850;X TUDO;7;220,2
09/09/2026;5851;CHEESEBURGUER;1;25,33
09/09/2026;5853;SUCO ROSA;3;55,77
09/09/2026;5911;PAO DE QUEIJO RECHEADO KG;6,804;640,77
09/09/2026;5927;PRESUNTO SADIA KG;3,056;183,49
09/09/2026;5930;PEITO DE PERU SADIA KG;0,784;70,49
09/09/2026;5940;PICOLE CARIBE 68G;1;15,13
09/09/2026;6037;FUNCIONÁRIOS COCA-COLA 2L;2;29,8
09/09/2026;6043;BISCOITO  AM.NATA C/ AVELA;0,114;15,95
09/09/2026;6062;COF PAO FRANCES;219;284,7
09/09/2026;6077;ADD FRANGO MASSA;1;13,09
09/09/2026;6116;CARNE PARMEGIANA;2;114,06
09/09/2026;6170;TORTA KINDER FATIA;4;97,99
09/09/2026;6172;RED BULL ZERO;1;13,9
09/09/2026;6173;TORTA OREO FATIA;3;74,09
09/09/2026;6193;DUNHILL VOYAGE DOUBLE REFRESH BOX;2;28
09/09/2026;6204;BOLO DE PAMONHA  IFOOD;1;29,92
09/09/2026;6217;X SALADA;1;27,39
09/09/2026;6334;CLASSIC CHOC AO LEITE 150G;2;39,8
09/09/2026;6357;PICOLE NESTLE CHOCOMALT;1;11,9
09/09/2026;6467;MENTOS WILD SPEARMINT;1;4,5
09/09/2026;6506;ADD BATATA FRITA SANDUICHES;5;48,95
09/09/2026;6508;SANDUICHE DE ATUM DEFUMADO;2;53,17
09/09/2026;6512;NESCAU PROTEIN 250ML;3;41,7
09/09/2026;6545;CASADINHO DE COOKIE;2;37,8
09/09/2026;6565;ADD PURE;1;6,9
09/09/2026;6566;ALMOCO KG;52,585;5144,77
09/09/2026;6621;PAO DOCE COLEGIAL - 6 UNIDADES;6;103,09
09/09/2026;6629;BATON CHOCOSTICK COOKIES&CREAM;1;5,28
09/09/2026;6658;PAO CRISPY DE CEBOLA;2;17,8
09/09/2026;6666;BOLO DE BANANA INTEGRAL KG;1,092;67,59
09/09/2026;6673;BISCOITO AMANTEIGADO DELICIA DOCE DE LEITE;0,664;47,38
09/09/2026;6684;CHOCOLATE CHOCOSTICK AVELA 26G;2;10,22
09/09/2026;6707;BOLO FITA CENOURA COM CHOCOLATE;5;75,63
09/09/2026;6708;ROCAMBOLE DOCE DE LEITE;3;57,21
09/09/2026;6709;ROCAMBOLE GOIABADA;2;39,8
09/09/2026;6744;KITKAT  TUTTI FRUTTI 415G;1;7,9
09/09/2026;6754;TORTA MOUSSE FATIA;4;97,99
09/09/2026;7,89284E+12;H2O LIMAO 500ML;4;36,49
09/09/2026;7,8949E+12;COCA COLA 2+250 ML;1;18,9
09/09/2026;7,8949E+12;COCA COLA 2+250 ML ZERO;1;18,9
09/09/2026;7,89629E+12;LATA MILHO PREDILECTA;1;6,9
09/09/2026;7,89893E+12;AGUA S GAS 15 TERESOPOLIS;3;21,77
10/09/2026;2;COCA-COLA 2L;4;75,64
10/09/2026;3;COCA-COLA 2L ZERO;10;190,89
10/09/2026;4;H2O LIMONETO 500ML;13;119,89
10/09/2026;6;COCA-COLA LATA 350 ML;26;245,62
10/09/2026;7;COCA-COLA LATA ZERO 350ML;37;347,09
10/09/2026;15;AGUA S/G 15L;1;7,59
10/09/2026;19;MATTE LEAO PET 300ML;9;63,23
10/09/2026;24;FANTA UVA LATA;3;25,28
10/09/2026;38;GUARANA ANTARTICA 2L;2;30,39
10/09/2026;39;GUARANA ANTARTICA 2L ZERO;2;30,53
10/09/2026;42;GUARANA ANTARTICA LATA;5;42,26
10/09/2026;43;GUARANA ANTARTICA LATA ZERO;7;60,83
10/09/2026;50;AGUA C/G 15L;5;41,08
10/09/2026;51;AGUA C/G 500ML;22;138,21
10/09/2026;54;MATTE LEAO 1 5 L;7;92,05
10/09/2026;56;ICE TEA 15 L PESSEGO;1;12,9
10/09/2026;60;GUARAVITA;49;146,09
10/09/2026;61;BOLO PRESTIGIO KG;1,364;75,84
10/09/2026;96;BOLO PISCINA DE LIMAO;1;35,88
10/09/2026;100;QUEIJO MINAS KG;1,334;79,91
10/09/2026;105;MARGARINA QUALY 250 GR;3;23,7
10/09/2026;106;MARGARINA QUALY 500 GR;1;13,9
10/09/2026;107;REQUEIJAO ELEGE 200 GR;1;13,9
10/09/2026;108;MANTEIGA ITAMBE 200 GR;1;17,9
10/09/2026;114;PRESTIGIO;3;18,51
10/09/2026;119;TODDYNHO;8;39,2
10/09/2026;123;RED BULL ORIGINAL;1;13,9
10/09/2026;137;LEITE CONDENSADO MOCA;1;15,9
10/09/2026;167;LEITE INTEGRAL 1L;5;49,91
10/09/2026;173;OVOS 1 DUZIA;1;15,9
10/09/2026;174;OVO UNIDADE;4;4,8
10/09/2026;175;QUINDIM PQ;2;18,69
10/09/2026;187;CHOCOLICIA;1;8,9
